Timestamp,SCT Version,Filename,Slice (I->S),VertLevel,Label,Size [vox],WA(),STD()
2021-06-09 23:26:42,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-01/ses-001/anat/mtsat.nii.gz,0:13,2:5,white matter,1046.0543703930296,3.4992658149097546,1.4511789841698843
2021-06-09 23:26:42,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-01/ses-003/anat/mtsat.nii.gz,3:16,2:5,white matter,1041.8918396478225,3.3575814030216273,0.6327786522602808
2021-06-09 23:26:45,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-06/ses-001/anat/mtsat.nii.gz,4:16,2:5,white matter,847.4727013207287,3.7396001985424774,0.7356694482041064
2021-06-09 23:26:48,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-06/ses-004/anat/mtsat.nii.gz,5:17,2:5,white matter,856.0119550074476,3.4671027317089025,0.8594800455915645
2021-06-09 23:26:49,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-05/ses-001/anat/mtsat.nii.gz,1:13,2:5,white matter,968.1642781040197,3.576085608246151,1.1904361204055196
2021-06-09 23:26:52,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-01/ses-002/anat/mtsat.nii.gz,2:15,2:5,white matter,1018.9089491587932,3.8069364142252202,0.7183918316491078
2021-06-09 23:26:54,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-06/ses-003/anat/mtsat.nii.gz,3:15,2:5,white matter,845.5985553268911,4.0348493421977905,1.2025107548080591
2021-06-09 23:26:57,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-06/ses-002/anat/mtsat.nii.gz,4:15,2:5,white matter,790.5224201629044,3.5734180021212527,0.8716027089573032
2021-06-09 23:43:48,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-02/ses-001/anat/mtsat.nii.gz,1:12,2:5,white matter,1115.5192080035808,3.8557974910487345,3.086657237827641
2021-06-09 23:43:59,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-02/ses-002/anat/mtsat.nii.gz,1:13,2:5,white matter,1195.521826835648,2.846363452702357,0.9187021620120112
2021-06-09 23:44:07,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-03/ses-001/anat/mtsat.nii.gz,5:16,2:5,white matter,804.5686251289424,3.7244854393057487,0.7336194176471177
2021-06-09 23:44:10,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-02/ses-004/anat/mtsat.nii.gz,0:11,2:5,white matter,1056.832881216786,3.373417235607917,1.332626864837394
2021-06-09 23:44:27,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-03/ses-003/anat/mtsat.nii.gz,4:15,2:5,white matter,777.8144730948793,3.589619356583784,0.6963025118420676
2021-06-09 23:44:39,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-03/ses-002/anat/mtsat.nii.gz,5:15,2:5,white matter,746.0266732124869,3.7048748273224246,0.7884563996554527
2021-06-09 23:47:19,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-05/ses-002/anat/mtsat.nii.gz,85:156,2:5,white matter,826.4247844064694,3.313315766455653,1.2913420068866013
2021-06-09 23:52:32,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-02/ses-003/anat/mtsat.nii.gz,1:12,2:5,white matter,1117.1927213350466,4.075625383910599,1.4190940022692127
2021-06-09 23:57:08,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-03/ses-004/anat/mtsat.nii.gz,5:15,2:5,white matter,720.9626917085777,3.442284461661099,0.677691210733475
2021-06-09 23:57:35,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-04/ses-002/anat/mtsat.nii.gz,5:15,2:5,white matter,731.7622833407939,3.539465912889603,0.7286570566009283
2021-06-09 23:57:46,git-jca/3413-run-batch-session-c41958db922273a66764ef88239587f91af3adad,/Users/julien/temp/neuromod/data_processed/sub-04/ses-003/anat/mtsat.nii.gz,4:15,2:5,white matter,812.0757781893984,3.6371159936651853,0.7353887787770091
